supplier_payment_requests.fk_supplier_payment_supplier	0
fk	orphan_count
transport_payment_intents.fk_transport_intent_entitlement	0
fk	orphan_count
transport_payment_intents.fk_transport_intent_student	0
fk	orphan_count
uniform_catalog_carts.fk_uniform_cart_parent	0
fk	orphan_count
uniform_catalog_cart_items.fk_uniform_cart_item_cart	0
fk	orphan_count
uniform_catalog_cart_items.fk_uniform_cart_item_product	0
fk	orphan_count
uniform_catalog_cart_items.fk_uniform_cart_item_size	0
fk	orphan_count
uniform_catalog_images.fk_uniform_catalog_image_product	0
fk	orphan_count
uniform_catalog_orders.fk_uniform_order_cart	0
fk	orphan_count
uniform_catalog_orders.fk_uniform_order_parent	0
fk	orphan_count
uniform_catalog_orders.fk_uniform_order_student	0
fk	orphan_count
uniform_catalog_order_items.fk_uniform_order_line_order	0
fk	orphan_count
uniform_catalog_order_items.fk_uniform_order_line_product	0
fk	orphan_count
uniform_catalog_order_items.fk_uniform_order_line_sale	0
fk	orphan_count
uniform_catalog_order_items.fk_uniform_order_line_size	0
fk	orphan_count
uniform_catalog_products.fk_uniform_catalog_item	0
fk	orphan_count
uniform_catalog_wishlists.fk_uniform_wishlist_parent	0
fk	orphan_count
uniform_catalog_wishlists.fk_uniform_wishlist_product	0
fk	orphan_count
uniform_payment_intents.fk_uniform_intent_order	0
fk	orphan_count
uniform_payment_intents.fk_uniform_intent_sale	0
fk	orphan_count
uniform_payment_intents.fk_uniform_intent_student	0
fk	orphan_count
uniform_payment_records.fk_uniform_payments_sale	0
fk	orphan_count
user_passkeys.fk_passkey_user	0
fk	orphan_count
user_passkey_challenges.fk_passkey_challenge_user	0
fk	orphan_count
user_two_factor_audit_events.fk_2fa_audit_challenge	0
fk	orphan_count
user_two_factor_audit_events.fk_2fa_audit_user	0
fk	orphan_count
user_two_factor_challenges.fk_challenge_user	0
fk	orphan_count
user_two_factor_methods.fk_factor_user	0
