DELETE	401	/api/systemconfig/routes/{id}	Missing Authorization header. Please ensure you are logged in and the token is being sent.
DELETE	401	/api/transport/{id}	Missing Authorization header. Please ensure you are logged in and the token is being sent.
DELETE	401	/api/systemconfig/routes-permissions/{routeId}/{permissionId}	Missing Authorization header. Please ensure you are logged in and the token is being sent.
DELETE	401	/api/users/{id}	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/2fa/backup/verify	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/2fa/challenge	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/2fa/backup/generate	Missing Authorization header. Please ensure you are logged in and the token is being sent.
PATCH	401	/api/finance/fee-types/{id}	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/2fa/disable	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/2fa/setup/email	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/2fa/setup/totp	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/2fa/setup/sms	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/2fa/status	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/2fa/setup/verify	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/2fa/verify	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/assessments/administer	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/assessments/analyze-results	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/assessments/start-workflow	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/assessments/create-items	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/assessments/mark-and-grade	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/calendar/generate	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/calendar/validate	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/classes/assign-teacher	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/classes/auto-create-streams	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/classes/create	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/competency-ratings	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/competency/record-core-value-evidence	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/competency/record-evidence	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/compute-term-scores	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/curriculum-units/create	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/curriculum/create-scheme	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/academic/curriculum	Missing Authorization header. Please ensure you are logged in and the token is being sent.
